,predicted,actual,widths,inv_deltax,std
61,-0.16997633955575547,-0.025585778345913482,185,0.0005405405405405405,0.08669566528396067
62,-0.16815841079045327,-0.02518430510674534,187,0.0005347593582887701,0.08583415031061387
63,-0.16637895670801464,-0.024792143938050758,189,0.0005291005291005291,0.08499090735999892
64,-0.16463676867965846,-0.024411487315314822,191,0.0005235602094240838,0.08416372637464464
65,-0.162930688175206,-0.024041219134145288,193,0.0005181347150259067,0.08335141473493016
66,-0.16125960419392185,-0.023675599477682812,195,0.0005128205128205128,0.08255463895415599
67,-0.1596224508518516,-0.023319547871198262,197,0.0005076142131979696,0.08177187933229536
68,-0.15801820511464706,-0.0229750857687376,199,0.0005025125628140704,0.0810028359461631
69,-0.15644588466574508,-0.02264017203232043,201,0.0004975124378109452,0.0802483691876118
70,-0.15490454590056532,-0.02231351034765868,203,0.0004926108374384236,0.0795077255132477
71,-0.1533932820381208,-0.021991200674201863,205,0.0004878048780487805,0.07878163162039328
72,-0.1519112213421003,-0.02167463756771194,207,0.0004830917874396135,0.07807009500749003
73,-0.15045752544408977,-0.021361434080797905,209,0.0004784688995215311,0.07737193744526029
74,-0.14903138776215527,-0.021055791945249307,211,0.00047393364928909954,0.07668619840104857
75,-0.14763203200852001,-0.020761671730084908,213,0.00046948356807511736,0.07601182727379853
76,-0.1462587107805338,-0.02047567003184905,215,0.00046511627906976747,0.07534888596770209
77,-0.14491070422956112,-0.020197196768058593,217,0.0004608294930875576,0.07469662292067361
78,-0.14358731880280712,-0.019925579000530522,219,0.00045662100456621003,0.07405597242798229
79,-0.14228788605346046,-0.019661411234641206,221,0.00045248868778280545,0.07342591461906112
80,-0.14101176151486441,-0.019402189380330278,223,0.0004484304932735426,0.07280674669207335
81,-0.13975832363473228,-0.019147765775034294,225,0.00044444444444444447,0.07219769692782287
82,-0.1385269727657038,-0.018899170990014254,227,0.0004405286343612335,0.07159866499149431
83,-0.1373171302087981,-0.01865639281923177,229,0.0004366812227074236,0.07101004472322786
84,-0.1361282373065574,-0.018418284056812194,231,0.0004329004329004329,0.07043127096231405
85,-0.13495975458289597,-0.018184623035974137,233,0.00042918454935622315,0.0698616980268013
86,-0.13381116092687134,-0.01795616889240984,235,0.000425531914893617,0.06930138314485067
87,-0.1326819528177838,-0.017733010844257706,237,0.0004219409282700422,0.06875021928417614
88,-0.1315716435891831,-0.017512313043072308,239,0.00041841004184100416,0.06820781228404764
89,-0.13047976272952183,-0.017294219076710877,241,0.0004149377593360996,0.06767375316844132
90,-0.1294058552173447,-0.017078662659636725,243,0.00041152263374485596,0.06714797068736933
91,-0.12834948088903986,-0.016863858808829655,245,0.00040816326530612246,0.06663059784193602
92,-0.12731021383730673,-0.016652185082893053,247,0.0004048582995951417,0.0661209470570411
